йЩ╬щсиw0x7ceуШюМ
╧иф╠╢ЗбК,╧иф╠цШЁф,╫╩рвхуфз,©╙ел╪ш,йуел╪ш,вН╦ъ╪ш,вН╣м╪ш,г╟йуел╪ш,╦╢х╗рРвс,Ёи╫╩а©,Ёи╫╩╤Н,╡╗╤╞,╣ьгЬ,ппр╣,иойпхуфз,мкйпхуфз
603609.SH,╨л╥Адар╣,20161125,13.6569,13.4763,13.752,13.3148,13.6664,-1.391,41432.8,58669.803,-0.19009999999999927,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20161124,13.752,13.6664,13.9135,13.6094,13.6664,0.0,48741.21,70649.492,0.0,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20161123,13.7805,13.6664,13.7995,13.5619,13.752,-0.6225,37833.58,54280.397,-0.08560000000000123,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20161122,13.6474,13.752,13.771,13.6379,13.6379,0.8366,33258.67,47963.126,0.11410000000000053,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20161121,13.7995,13.6379,13.9135,13.4763,13.828,-1.3747,59427.37,85243.568,-0.19009999999999927,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20161118,13.9991,13.828,14.1036,13.7139,13.8945,-0.4786,44534.65,65072.902,-0.06650000000000134,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20161117,13.9325,13.8945,14.0276,13.7805,14.0276,-0.9488,47236.79,69048.585,-0.13309999999999889,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20161116,14.3317,14.0276,14.3317,13.98,14.2461,-1.5338,67168.55,99391.441,-0.21850000000000058,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20161115,13.7805,14.2461,14.4457,12.6495,13.7615,3.5214,132232.87,196884.194,0.48460000000000036,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20161114,13.5904,13.7615,14.0086,13.5904,13.5714,1.4007,80484.7,117178.654,0.19009999999999927,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20161111,13.2863,13.5714,13.6664,13.2578,13.2863,2.1458,73971.6,105398.234,0.2850999999999999,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20161110,13.2673,13.2863,13.3433,13.1817,13.1532,1.0119,35221.01,49205.73,0.13310000000000066,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20161109,13.4383,13.1532,13.4383,13.0582,13.4003,-1.844,68546.81,95266.071,-0.24709999999999965,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20161108,13.4763,13.4003,13.5049,13.3338,13.4288,-0.2122,27200.86,38319.838,-0.02850000000000108,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20161107,13.5144,13.4288,13.5144,13.3338,13.3813,0.355,30565.3,43144.127,0.04750000000000121,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20161104,13.5239,13.3813,13.5429,13.3623,13.5334,-1.1239,38437.87,54307.482,-0.1521000000000008,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20161103,13.6379,13.5334,13.6949,13.4858,13.6759,-1.042,58168.45,83105.068,-0.14250000000000007,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20161102,13.6854,13.6759,13.7234,13.5334,13.6759,0.0,45536.66,65278.558,0.0,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20161101,13.3148,13.6759,13.6854,13.3053,13.2958,2.8588,63630.9,90435.857,0.38010000000000055,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20161031,13.5239,13.2958,13.5239,13.2102,13.5239,-1.6866,57598.68,80599.266,-0.22809999999999953,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20161028,13.771,13.5239,13.8185,13.5049,13.7234,-1.4537,37804.18,54230.212,-0.19950000000000045,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20161027,13.7234,13.7234,13.8565,13.6569,13.9135,-1.3663,66701.89,96459.573,-0.19010000000000105,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20161026,13.4858,13.9135,14.0561,13.4858,13.4954,3.0981,101371.34,147017.53,0.4181000000000008,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20161025,13.5334,13.4954,13.5334,13.3528,13.5144,-0.1406,46536.12,65778.994,-0.019000000000000128,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20161024,13.4954,13.5144,13.5429,13.3813,13.4478,0.4952,49985.62,70807.899,0.06659999999999933,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20161021,13.4383,13.4478,13.5144,13.2578,13.4098,0.2834,34672.14,48819.095,0.038000000000000256,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20161020,13.4573,13.4098,13.4573,13.3433,13.4193,-0.0708,29134.05,41082.975,-0.009499999999999176,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20161019,13.5904,13.4193,13.5904,13.3053,13.5429,-0.9127,46081.64,65028.536,-0.12359999999999971,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20161018,13.3243,13.5429,13.5524,13.2102,13.4098,0.9926,40308.39,56977.838,0.13309999999999889,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20161017,13.7805,13.4098,13.7995,13.2958,13.7805,-2.69,57453.61,81311.263,-0.37069999999999936,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20161014,13.7234,13.7805,13.7995,13.6379,13.7234,0.4161,14717.71,21236.504,0.05710000000000015,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20161013,13.8565,13.7234,13.8945,13.6854,13.8565,-0.9606,18624.81,26936.007,-0.13310000000000066,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20161012,14.0086,13.8565,14.0466,13.79,14.0086,-1.0858,19222.35,28110.056,-0.152099999999999,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20161011,13.847,14.0086,14.0371,13.847,13.9895,0.1365,25639.85,37723.147,0.019099999999999895,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20161010,13.9135,13.9895,14.0086,13.5904,13.7329,1.8685,28570.84,41649.126,0.25659999999999883,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160930,13.7424,13.7329,13.7995,13.5904,13.7329,0.0,17944.47,25876.339,0.0,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160929,13.4954,13.7329,13.847,13.4954,13.4858,1.8323,27665.3,40050.713,0.24710000000000143,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160928,13.4288,13.4858,13.7805,13.3433,13.4193,0.4956,43493.13,62347.47,0.06649999999999956,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160927,13.4763,13.4193,13.5809,13.1342,13.4668,-0.3527,36896.8,51681.86,-0.04749999999999943,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160926,13.828,13.4668,14.0371,13.4193,13.866,-2.879,33675.41,48555.8,-0.39920000000000044,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160923,14.2366,13.866,14.2366,13.847,14.1131,-1.7509,29785.05,44109.441,-0.24709999999999965,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160922,14.0371,14.1131,14.1511,13.904,13.9705,1.0207,52026.85,76920.19,0.14259999999999984,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160921,14.4077,13.9705,14.4742,13.8755,14.4077,-3.0345,85018.34,125776.151,-0.4372000000000007,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160920,14.3982,14.4077,14.4932,14.3507,14.5598,-1.0447,24804.71,37570.055,-0.152099999999999,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160919,14.5503,14.5598,14.8164,14.3127,14.6928,-0.9052,51792.38,78618.239,-0.1330000000000009,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160914,15.225,14.6928,15.3011,14.5408,15.2155,-3.4353,47411.34,74289.51,-0.5227000000000004,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160913,14.7784,15.2155,15.2631,14.7784,14.7784,2.9577,64638.68,102959.835,0.43710000000000093,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160912,14.2652,14.7784,15.3866,14.2652,14.9684,-1.2693,84202.05,132838.055,-0.19000000000000128,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160909,14.5503,14.9684,15.0445,14.5408,14.5788,2.6724,69569.11,109289.791,0.3896000000000015,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160908,14.4647,14.5788,14.5978,14.4077,14.4742,0.7227,27130.15,41446.944,0.10459999999999958,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160907,14.5598,14.4742,14.6168,14.4267,14.6263,-1.0399,25580.41,39055.871,-0.1521000000000008,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160906,14.6263,14.6263,14.6453,14.3032,14.6833,-0.3882,57148.92,86887.066,-0.05699999999999861,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160905,14.8069,14.6833,14.9209,14.5693,14.8069,-0.8347,39205.94,60616.186,-0.12360000000000149,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160902,14.5028,14.8069,14.9969,14.4457,14.5123,2.03,52638.73,81639.083,0.29460000000000086,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160901,14.5028,14.5123,14.5408,14.4077,14.5028,0.0655,33715.41,51333.42,0.009499999999999176,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160831,14.5788,14.5028,14.5788,14.3127,14.4267,0.5275,21582.06,32858.729,0.07610000000000028,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160830,14.4457,14.4267,14.5313,14.3982,14.4077,0.1319,21682.53,33018.625,0.019000000000000128,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160829,14.6643,14.4077,14.7023,14.3507,14.6643,-1.7498,38799.81,59005.105,-0.2566000000000006,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160826,14.6358,14.6643,14.8259,14.4932,14.6263,0.2598,33102.73,51116.629,0.038000000000000256,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160825,14.7403,14.6263,14.8069,14.4457,14.7308,-0.7094,33355.39,51239.841,-0.10449999999999982,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160824,14.7213,14.7308,14.8069,14.6073,14.6263,0.7145,24701.0,38206.168,0.10449999999999982,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160823,14.8354,14.6263,14.9589,14.4647,14.8259,-1.3463,28281.89,43721.225,-0.19960000000000022,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160822,14.9209,14.8259,15.0635,14.7118,14.9209,-0.6367,38926.55,60998.308,-0.09499999999999886,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160819,15.168,14.9209,15.2535,14.7974,15.2821,-2.3635,60041.2,94441.129,-0.3612000000000002,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160818,15.3296,15.2821,15.4246,15.016,15.3391,-0.3716,45020.98,71975.998,-0.057000000000000384,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160817,15.3106,15.3391,15.4151,15.206,15.3106,0.1861,28288.33,45669.34,0.028499999999999304,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160816,15.1395,15.3106,15.5482,14.9684,15.206,0.6879,32292.53,52048.124,0.10460000000000136,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160815,15.016,15.206,15.2821,14.7118,14.9209,1.9107,35256.49,55915.242,0.2850999999999999,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160812,14.7784,14.9209,14.9779,14.6168,14.7974,0.8346,21778.64,33958.257,0.12349999999999994,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160811,14.9304,14.7974,15.054,14.7308,14.9874,-1.2677,21154.18,33010.891,-0.1899999999999995,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160810,15.3011,14.9874,15.3486,14.8544,15.2726,-1.8674,28455.65,44965.185,-0.28520000000000145,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160809,15.111,15.2726,15.3296,14.9209,15.1395,0.8792,19951.99,31962.462,0.13310000000000066,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160808,15.206,15.1395,15.206,14.7308,15.244,-0.6855,29467.28,46277.717,-0.10449999999999982,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160805,15.4721,15.244,15.5672,15.168,15.4721,-1.4743,18407.27,29703.201,-0.22809999999999953,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160804,15.8143,15.4721,15.8618,15.206,15.8143,-2.1639,30532.77,49591.153,-0.34220000000000006,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160803,15.6717,15.8143,16.1564,15.5957,15.4816,2.149,56434.93,94457.987,0.3326999999999991,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160802,14.7784,15.4816,15.4911,14.7308,14.8544,4.2223,21646.76,34300.921,0.6272000000000002,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160801,14.9684,14.8544,14.9684,14.3032,15.0065,-1.0136,23889.39,36784.137,-0.1521000000000008,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160729,15.4341,15.0065,15.5672,14.7308,15.4151,-2.6506,27429.16,43786.825,-0.40859999999999985,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160728,15.5767,15.4151,15.6717,15.2155,15.5767,-1.0374,28802.54,46617.044,-0.16159999999999997,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160727,16.3465,15.5767,16.4035,14.7118,16.3085,-4.4872,47839.73,78320.247,-0.731799999999998,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160726,16.0804,16.3085,16.4035,16.0804,16.0804,1.4185,19322.21,33081.258,0.22809999999999775,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160725,16.2039,16.0804,16.3465,16.0329,16.1944,-0.7039,19002.17,32262.121,-0.11400000000000077,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160722,16.356,16.1944,16.4415,16.0804,16.375,-1.1029,30195.9,51448.386,-0.18059999999999832,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160721,16.6126,16.375,16.6981,16.2419,16.6126,-1.4302,36682.86,63124.584,-0.23760000000000048,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160720,16.8122,16.6126,17.1068,16.5176,16.8312,-1.2988,42119.04,74395.954,-0.21859999999999857,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160719,16.8217,16.8312,17.3634,16.7266,16.9832,-0.895,54693.03,97788.048,-0.15200000000000102,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160718,16.4605,16.9832,16.9927,15.9663,16.4605,3.1755,70930.09,123864.732,0.5227000000000004,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160715,16.7742,16.4605,16.7742,16.337,16.508,-0.2877,21558.49,37321.435,-0.04749999999999943,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160714,16.9642,16.508,16.9642,16.4225,16.9072,-2.3611,51385.83,89745.51,-0.39920000000000044,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160713,16.6411,16.9072,16.9642,16.2514,16.5841,1.9483,60233.28,104667.48,0.32310000000000016,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160712,15.9758,16.5841,16.8882,15.9758,16.0614,3.2544,75143.17,131049.835,0.5227000000000004,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160711,16.5841,16.0614,16.7837,15.8713,16.5651,-3.0407,93684.77,161282.768,-0.503700000000002,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160708,17.1068,16.5651,17.1068,16.4985,17.2779,-4.1255,86858.08,153213.92,-0.7127999999999979,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160707,15.9663,17.2779,17.4584,15.9663,15.8713,8.8625,196563.32,347498.056,1.4065999999999992,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160706,15.5862,15.8713,15.8998,15.206,15.5862,1.8292,80013.76,130570.558,0.2850999999999999,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160705,15.5292,15.5862,15.8523,15.3676,15.5102,0.49,68997.66,113353.743,0.07600000000000051,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160704,14.7023,15.5102,15.5577,14.5693,14.7118,5.4269,133082.71,214228.55,0.7983999999999991,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160701,14.9779,14.7118,15.1395,14.5788,15.0445,-2.2114,85992.16,133695.333,-0.3326999999999991,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160630,15.206,15.0445,15.206,14.8734,15.1015,-0.3774,51098.63,80551.929,-0.057000000000000384,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160629,15.206,15.1015,15.3581,14.7974,15.206,-0.6872,76851.16,121845.222,-0.10449999999999982,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160628,15.5672,15.206,15.5672,15.0255,15.5672,-2.3203,65635.31,104942.073,-0.3612000000000002,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160627,15.3771,15.5672,15.6147,15.0635,15.3486,1.4242,37549.97,61025.924,0.21860000000000035,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160624,15.6337,15.3486,15.8238,14.7784,15.7668,-2.6524,45107.53,72845.674,-0.41820000000000057,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160623,15.9948,15.7668,16.1469,15.5102,16.2229,-2.8115,60943.23,101272.617,-0.4560999999999993,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160622,15.8048,16.2229,16.5746,15.8048,15.8048,2.6454,55185.04,94081.767,0.41809999999999903,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160621,16.1754,15.8048,16.7076,15.206,16.0519,-1.5394,89635.71,154284.266,-0.24709999999999965,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160620,15.2821,16.0519,16.2514,15.2155,15.4721,3.7474,115190.56,192108.902,0.5798000000000005,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160617,15.3581,15.4721,15.5197,15.016,15.3486,0.8046,72364.91,116271.498,0.12349999999999994,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160616,14.8259,15.3486,15.4531,14.8069,14.8259,3.5256,92700.5,149036.21,0.5226999999999986,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160615,14.1606,14.8259,15.4151,13.9705,14.2747,3.8614,99773.99,157995.582,0.5512000000000015,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160614,13.4954,14.2747,14.5408,13.4954,13.5429,5.4036,102303.79,152911.285,0.7317999999999998,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160613,14.4172,13.5429,14.4172,13.5049,14.7879,-8.419,84792.56,125529.715,-1.245000000000001,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160608,15.4911,14.7879,15.5102,14.6168,15.5292,-4.7736,98385.42,154327.778,-0.741299999999999,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160607,14.8164,15.5292,15.5767,14.7308,14.8259,4.7437,133384.89,213657.06,0.7032999999999987,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160606,14.9209,14.8259,14.9209,14.5028,14.9779,-1.0148,77800.0,120819.55,-0.15199999999999925,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160603,15.3011,14.9779,15.3771,14.9209,15.2916,-2.0515,114904.79,182298.432,-0.31370000000000076,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160602,15.4816,15.2916,15.5292,15.092,15.4911,-1.2878,139246.99,223621.729,-0.19949999999999868,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160601,14.7594,15.4911,16.0804,14.6263,14.6168,5.9815,271499.15,443147.38,0.8742999999999999,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160531,14.2557,14.6168,15.016,14.2557,14.3507,1.8543,109864.7,169289.279,0.2660999999999998,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160530,15.016,14.3507,15.016,14.0846,15.073,-4.792,84752.59,130073.753,-0.7223000000000006,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160527,14.2366,15.073,15.3581,13.5904,14.1701,6.3719,114822.7,178081.68,0.9029000000000007,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160526,14.9399,14.1701,14.9494,13.4003,14.7308,-3.8063,95883.9,140582.882,-0.5607000000000006,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160525,14.7784,14.7308,15.0065,14.5408,14.6833,0.3235,68502.35,106693.537,0.04750000000000121,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160524,15.092,14.6833,15.111,14.3982,14.9209,-1.5924,74994.56,116214.761,-0.23760000000000048,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160523,14.7594,14.9209,15.4056,14.1606,15.3486,-2.7866,110146.71,171663.772,-0.42769999999999975,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160520,15.2573,15.3518,15.6541,15.1061,15.7296,-2.4018,78607.11,127189.747,-0.3777999999999988,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160519,15.0589,15.7296,15.7769,14.8133,15.0306,4.6505,96524.45,154747.354,0.6989999999999998,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160518,15.1156,15.0306,15.2101,14.511,15.569,-3.4582,74868.36,118112.107,-0.5384000000000011,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160517,16.1264,15.569,16.6838,15.3518,16.1359,-3.5133,160658.34,272273.658,-0.5668999999999986,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160516,14.5487,16.1359,16.1359,14.5487,14.6716,9.9805,164074.3,270503.483,1.4642999999999997,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160513,14.5582,14.6716,15.5879,14.2653,14.9833,-2.0803,119327.5,189669.788,-0.3117000000000001,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160512,14.7093,14.9833,15.3707,13.7552,14.8133,1.1476,127863.5,198903.386,0.16999999999999993,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160511,14.048,14.8133,15.3045,13.7741,14.048,5.4478,178889.72,278507.618,0.7652999999999999,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20160510,12.6876,14.048,14.048,12.5648,12.7727,9.9846,165859.25,238333.927,1.2752999999999997,аидЧ,кгао,20140808,
