杅擂蚕w0x7ce淕燴
嘖き測鎢,嘖き靡備,蝠眢�梪�,羲攫歎,彶攫歎,郔詢歎,郔腴歎,ヶ彶攫歎,葩�例藦�,傖蝠講,傖蝠塗,疏雄,華⑹,俴珛,奻庈�梪�,豖庈�梪�
000012.SZ,鰍產A,20190912,4.32,4.48,4.53,4.28,4.31,3.9443,357803.18,158834.197,0.17000000000000082,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190911,4.33,4.31,4.34,4.28,4.3,0.2326,100244.22,43202.601,0.009999999999999787,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190910,4.3,4.3,4.33,4.26,4.33,-0.6928,108596.52,46566.845,-0.03000000000000025,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190909,4.32,4.33,4.34,4.3,4.29,0.9324,101349.79,43767.031,0.040000000000000036,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190906,4.3,4.29,4.33,4.27,4.28,0.2336,90282.3,38755.082,0.009999999999999787,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190905,4.35,4.28,4.39,4.28,4.3,-0.4651,191560.96,83120.15,-0.019999999999999574,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190904,4.27,4.3,4.3,4.24,4.27,0.7026,114117.88,48784.167,0.03000000000000025,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190903,4.25,4.27,4.3,4.23,4.25,0.4706,96962.62,41303.896,0.019999999999999574,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190902,4.15,4.25,4.26,4.14,4.16,2.1635,106467.55,44978.126,0.08999999999999986,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190830,4.26,4.16,4.26,4.12,4.22,-1.4218,100534.21,42122.636,-0.05999999999999961,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190829,4.23,4.22,4.28,4.21,4.23,-0.2364,94424.6,40100.393,-0.010000000000000675,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190828,4.28,4.23,4.3,4.22,4.3,-1.6279,121023.75,51364.554,-0.0699999999999994,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190827,4.32,4.3,4.37,4.26,4.33,-0.6928,256809.25,110660.315,-0.03000000000000025,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190826,4.12,4.33,4.38,4.1,4.2,3.0952,241047.15,102312.337,0.1299999999999999,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190823,4.26,4.2,4.26,4.16,4.26,-1.4085,128155.88,53794.721,-0.05999999999999961,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190822,4.24,4.26,4.27,4.16,4.21,1.1876,181863.46,76783.213,0.04999999999999982,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190821,4.14,4.21,4.23,4.1,4.12,2.1845,191759.17,80307.844,0.08999999999999986,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190820,4.12,4.12,4.21,4.08,4.1,0.4878,183943.04,76335.842,0.020000000000000462,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190819,4.02,4.1,4.13,4.02,3.9,5.1282,194996.88,79612.26,0.19999999999999973,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190816,3.89,3.9,3.92,3.86,3.89,0.2571,44659.09,17385.336,0.009999999999999787,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190815,3.86,3.89,3.9,3.82,3.91,-0.5115,52927.93,20402.621,-0.020000000000000018,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190814,3.94,3.91,3.96,3.9,3.9,0.2564,43885.58,17264.986,0.010000000000000231,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190813,3.9,3.9,3.92,3.89,3.93,-0.7634,24059.55,9398.419,-0.03000000000000025,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190812,3.87,3.93,3.93,3.87,3.86,1.8135,31850.28,12434.251,0.07000000000000028,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190809,3.95,3.86,3.96,3.85,3.92,-1.5306,44529.3,17329.667,-0.06000000000000005,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190808,3.91,3.92,3.95,3.91,3.9,0.5128,38802.83,15237.182,0.020000000000000018,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190807,3.91,3.9,3.93,3.89,3.9,0.0,36638.99,14321.326,0.0,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190806,3.95,3.9,3.99,3.84,4.01,-2.7431,117886.64,45942.785,-0.10999999999999988,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190805,4.07,4.01,4.1,4.0,4.08,-1.7157,71626.08,28939.21,-0.07000000000000028,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190802,4.1,4.08,4.12,4.05,4.16,-1.9231,79959.13,32651.882,-0.08000000000000007,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190801,4.2,4.16,4.22,4.15,4.2,-0.9524,60069.54,25090.304,-0.040000000000000036,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190731,4.2,4.2,4.22,4.19,4.2,0.0,48012.37,20178.215,0.0,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190730,4.18,4.2,4.25,4.18,4.18,0.4785,59418.68,25076.955,0.020000000000000462,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190729,4.23,4.18,4.25,4.18,4.22,-0.9479,36817.08,15464.259,-0.040000000000000036,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190726,4.22,4.22,4.24,4.19,4.21,0.2375,49158.37,20714.888,0.009999999999999787,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190725,4.22,4.21,4.26,4.19,4.21,0.0,66816.8,28228.377,0.0,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190724,4.17,4.21,4.22,4.17,4.17,0.9592,50942.92,21421.085,0.040000000000000036,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190723,4.15,4.17,4.18,4.13,4.15,0.4819,39962.02,16610.829,0.019999999999999574,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190722,4.26,4.15,4.26,4.13,4.21,-1.4252,74372.53,30980.018,-0.05999999999999961,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190719,4.17,4.21,4.26,4.17,4.16,1.2019,73109.03,30919.014,0.04999999999999982,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190718,4.21,4.16,4.22,4.16,4.24,-1.8868,59447.4,24870.485,-0.08000000000000007,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190717,4.22,4.24,4.27,4.2,4.22,0.4739,66255.44,28083.462,0.020000000000000462,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190716,4.19,4.22,4.23,4.18,4.19,0.716,60181.9,25316.1,0.02999999999999936,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190715,4.16,4.19,4.2,4.08,4.15,0.9639,77504.19,32207.826,0.040000000000000036,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190712,4.12,4.15,4.17,4.12,4.12,0.7282,50652.18,21026.283,0.03000000000000025,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190711,4.11,4.12,4.16,4.1,4.1,0.4878,42379.14,17493.303,0.020000000000000462,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190710,4.15,4.1,4.17,4.1,4.14,-0.9662,52938.31,21797.364,-0.040000000000000036,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190709,4.1,4.14,4.16,4.1,4.13,0.2421,39863.44,16495.314,0.009999999999999787,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190708,4.25,4.13,4.26,4.1,4.27,-3.2787,112961.2,46978.11,-0.13999999999999968,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190705,4.25,4.27,4.29,4.22,4.25,0.4706,51358.06,21895.017,0.019999999999999574,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190704,4.23,4.25,4.31,4.22,4.24,0.2358,63511.18,27066.963,0.009999999999999787,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190703,4.29,4.24,4.29,4.22,4.29,-1.1655,79975.94,33914.156,-0.04999999999999982,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190702,4.31,4.29,4.33,4.26,4.35,-1.3793,119596.07,51358.319,-0.05999999999999961,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190701,4.22,4.35,4.42,4.21,4.16,4.5673,220733.32,94950.278,0.1899999999999995,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190628,4.21,4.16,4.22,4.12,4.21,-1.1876,68416.99,28477.367,-0.04999999999999982,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190627,4.23,4.21,4.25,4.2,4.23,-0.4728,95850.73,40486.84,-0.020000000000000462,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190626,4.22,4.23,4.24,4.18,4.19,0.9547,122346.56,51493.767,0.040000000000000036,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190625,4.226,4.19,4.226,4.1091,4.217,-0.6403,82111.42,37977.674,-0.026999999999999247,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190624,4.217,4.217,4.226,4.181,4.217,0.0,71158.46,33242.409,0.0,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190621,4.262,4.217,4.262,4.181,4.172,1.0786,115726.14,54174.994,0.04499999999999993,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190620,4.0821,4.172,4.172,4.0731,4.0641,2.655,132370.82,60940.761,0.10789999999999988,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190619,4.0911,4.0641,4.1361,4.0552,4.0372,0.6663,100234.04,45713.486,0.02689999999999948,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190618,4.0372,4.0372,4.0552,3.9922,4.0372,0.0,51738.33,23174.901,0.0,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190617,4.0552,4.0372,4.0911,4.0102,4.0462,-0.2224,61133.69,27567.209,-0.008999999999999453,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190614,4.1451,4.0462,4.199,4.0372,4.1451,-2.3859,98394.48,45001.756,-0.09890000000000043,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190613,4.1361,4.1451,4.181,4.1001,4.1541,-0.2167,92452.34,42623.353,-0.008999999999999453,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190612,4.1631,4.1541,4.235,4.1451,4.244,-2.1183,144042.91,66917.697,-0.08990000000000009,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190611,4.0911,4.244,4.271,4.0911,3.9203,8.257,218986.73,102191.452,0.32369999999999965,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190610,3.9023,3.9203,3.9652,3.9023,3.9023,0.4613,52399.75,22912.892,0.018000000000000238,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190606,4.0372,3.9023,4.0462,3.8663,4.0462,-3.5564,106846.75,46722.864,-0.14389999999999992,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190605,4.0911,4.0462,4.1181,4.0462,4.0641,-0.4404,58973.91,26715.714,-0.017900000000000027,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190604,4.1091,4.0641,4.1271,4.0462,4.1091,-1.0951,59488.93,27002.526,-0.04499999999999993,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190603,4.172,4.1091,4.208,4.0911,4.19,-1.9308,84920.86,39042.595,-0.08090000000000064,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190531,4.1181,4.19,4.235,4.1181,4.1541,0.8642,71990.8,33543.435,0.03590000000000071,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190530,4.1451,4.1541,4.172,4.1091,4.1541,0.0,71479.67,32927.43,0.0,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190529,4.1451,4.1541,4.217,4.1361,4.1631,-0.2162,55742.01,25899.232,-0.009000000000000341,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190528,4.19,4.1631,4.235,4.1451,4.199,-0.855,69532.1,32507.21,-0.03589999999999982,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190527,4.1181,4.199,4.217,4.0911,4.1271,1.7421,69729.18,32275.312,0.07189999999999941,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190524,4.1271,4.1271,4.172,4.1181,4.1361,-0.2176,55226.3,25404.51,-0.008999999999999453,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190523,4.172,4.1361,4.217,4.1181,4.19,-1.2864,67225.94,31165.126,-0.0539000000000005,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190522,4.235,4.19,4.262,4.172,4.235,-1.0626,84517.92,39693.382,-0.04499999999999993,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190521,4.181,4.235,4.2889,4.181,4.217,0.4268,104233.47,49101.939,0.018000000000000682,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190520,4.217,4.217,4.226,4.1271,4.1451,1.7346,92366.13,42994.885,0.07189999999999941,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190517,4.3159,4.1451,4.3249,4.1181,4.3159,-3.9575,115800.82,54294.789,-0.17079999999999984,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190516,4.217,4.3159,4.3159,4.199,4.199,2.784,123545.38,58629.334,0.11690000000000023,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190515,4.1631,4.199,4.226,4.1631,4.1361,1.5208,71007.41,33102.527,0.06289999999999996,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190514,4.1541,4.1361,4.19,4.1361,4.199,-1.498,69110.05,31947.688,-0.06289999999999996,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190513,4.226,4.199,4.226,4.1631,4.235,-0.8501,72152.25,33632.946,-0.036000000000000476,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190510,4.1541,4.235,4.262,4.1001,4.1361,2.3911,106702.64,49888.69,0.09890000000000043,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190509,4.1091,4.1361,4.19,4.1001,4.172,-0.8605,87498.54,40308.631,-0.03589999999999982,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190508,4.1451,4.172,4.253,4.1001,4.199,-0.643,87716.42,40866.415,-0.027000000000000135,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190507,4.172,4.199,4.217,4.1361,4.1541,1.0809,109922.51,51146.899,0.04490000000000016,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190506,4.3609,4.1541,4.3609,4.0641,4.4058,-5.7129,193834.09,90418.323,-0.2517000000000005,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190430,4.3069,4.4058,4.4418,4.2889,4.271,3.1562,118385.79,57721.849,0.13480000000000025,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190429,4.4778,4.271,4.5047,4.262,4.4688,-4.4262,158947.75,77050.545,-0.19779999999999998,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190426,4.6126,4.4688,4.6306,4.4598,4.6126,-3.1175,169135.12,85101.743,-0.1437999999999997,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190425,4.7925,4.6126,4.8104,4.5946,4.8104,-4.1119,155594.11,81313.546,-0.19779999999999998,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190424,4.7475,4.8104,4.8464,4.6846,4.7385,1.5174,128290.14,68136.62,0.07189999999999941,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190423,4.8464,4.7385,4.8824,4.7205,4.8824,-2.9473,156369.22,83051.181,-0.14389999999999947,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190422,4.9273,4.8824,4.9633,4.8464,4.9183,-0.7299,133675.03,72999.169,-0.03590000000000071,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190419,4.9273,4.9183,4.9723,4.8194,4.9273,-0.1827,165655.58,90039.686,-0.008999999999999453,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190418,5.0442,4.9273,5.0442,4.9093,5.0712,-2.8376,143337.46,79408.446,-0.14390000000000036,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190417,5.0352,5.0712,5.1072,5.0083,5.0622,0.1778,158266.51,89189.3,0.009000000000000341,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190416,4.9633,5.0622,5.0712,4.8734,4.9633,1.9926,139136.08,77044.261,0.09889999999999954,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190415,5.0532,4.9633,5.1072,4.9633,4.9993,-0.7201,117311.29,65904.668,-0.03599999999999959,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190412,5.0352,4.9993,5.0532,4.9453,5.0172,-0.3568,127823.24,71093.836,-0.017900000000000027,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190411,5.0892,5.0172,5.1611,4.9993,5.0622,-0.8889,175146.85,99038.863,-0.04499999999999993,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190410,5.1341,5.0622,5.1701,5.0262,5.1521,-1.7449,188080.34,106719.301,-0.08990000000000009,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190409,5.1881,5.1521,5.1971,5.0802,5.1791,-0.5213,168228.91,96207.01,-0.027000000000000135,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190408,5.242,5.1791,5.314,5.1072,5.224,-0.8595,244390.51,141814.064,-0.04490000000000016,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190404,5.233,5.224,5.287,5.1431,5.233,-0.172,221160.56,128270.976,-0.008999999999999453,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190403,5.1521,5.233,5.233,5.1072,5.1791,1.0407,193135.56,111590.966,0.053899999999999615,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190402,5.1341,5.1791,5.323,5.1341,5.1431,0.7,314985.1,183070.203,0.036000000000000476,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190401,5.0083,5.1431,5.1791,4.9993,4.9813,3.2481,260373.43,148359.893,0.1617999999999995,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190329,4.8734,4.9813,4.9993,4.7925,4.8464,2.7835,185752.81,101587.937,0.13490000000000002,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190328,4.8644,4.8464,4.9813,4.8374,4.9004,-1.102,133007.52,72873.229,-0.05400000000000027,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190327,4.8464,4.9004,4.9093,4.7835,4.8014,2.0619,195088.93,105716.015,0.0990000000000002,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190326,4.9993,4.8014,5.0622,4.7835,4.9993,-3.9586,239097.55,130955.733,-0.19789999999999974,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190325,5.0352,4.9993,5.1251,4.9273,5.1431,-2.796,241816.19,135568.928,-0.1437999999999997,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190322,5.1431,5.1431,5.233,5.0532,5.1072,0.7029,197908.79,112893.029,0.03589999999999982,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190321,5.0442,5.1072,5.2061,5.0262,5.0262,1.6116,280711.71,159825.032,0.08099999999999952,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190320,5.0622,5.0262,5.0712,4.9093,5.0352,-0.1787,163320.02,90763.855,-0.008999999999999453,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190319,5.0712,5.0352,5.1521,4.9993,5.0802,-0.8858,192778.63,108566.584,-0.04499999999999993,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190318,4.9723,5.0802,5.0802,4.8554,5.0083,1.4356,250274.41,138920.593,0.07189999999999941,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190315,4.9363,5.0083,5.0532,4.8824,4.9004,2.2019,242872.65,134282.411,0.10789999999999988,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190314,5.0352,4.9004,5.1341,4.8194,5.1072,-4.0492,312736.08,172092.988,-0.20679999999999943,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190313,5.314,5.1072,5.323,5.0442,5.314,-3.8916,350532.6,201142.538,-0.20680000000000032,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190312,5.3769,5.314,5.4668,5.1971,5.323,-0.1691,492829.36,290894.61,-0.009000000000000341,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190311,5.2151,5.323,5.4219,5.0982,5.2061,2.2454,461821.01,270828.931,0.11690000000000023,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190308,5.224,5.2061,5.6556,5.1072,5.3769,-3.1766,819125.77,487596.539,-0.17079999999999984,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190307,4.9093,5.3769,5.3769,4.8464,4.8914,9.9256,856484.64,492329.232,0.48550000000000004,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190306,4.6756,4.8914,4.9993,4.6306,4.6666,4.8172,584706.28,315703.991,0.2248000000000001,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190305,4.5047,4.6666,4.6666,4.4688,4.5047,3.594,426984.58,218737.941,0.16190000000000015,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190304,4.4957,4.5047,4.5946,4.4778,4.4688,0.8033,364512.61,183887.372,0.03589999999999982,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190301,4.4598,4.4688,4.4688,4.3789,4.4328,0.8121,174443.38,86082.847,0.03599999999999959,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190228,4.4148,4.4328,4.4957,4.3968,4.4148,0.4077,174177.21,85979.509,0.018000000000000682,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190227,4.4328,4.4148,4.5407,4.3699,4.4778,-1.4069,296510.28,147320.098,-0.06300000000000061,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190226,4.4957,4.4778,4.6486,4.4148,4.4688,0.2014,567156.86,284008.003,0.009000000000000341,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190225,4.2889,4.4688,4.4778,4.262,4.253,5.0741,532756.44,260417.111,0.21579999999999977,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190222,4.1631,4.253,4.262,4.1361,4.181,1.7221,230281.84,107693.119,0.07200000000000006,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190221,4.244,4.181,4.2799,4.1361,4.2799,-2.3108,307666.65,144107.115,-0.09889999999999954,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190220,4.3159,4.2799,4.3159,4.199,4.3159,-0.8341,263621.28,124489.844,-0.036000000000000476,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190219,4.4957,4.3159,4.4957,4.244,4.3339,-0.4153,501418.52,243591.81,-0.017999999999999794,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190218,4.199,4.3339,4.3519,4.1451,4.1451,4.5548,464759.62,220674.426,0.18879999999999963,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190215,4.181,4.1451,4.244,4.1091,4.19,-1.0716,282416.34,131066.032,-0.04490000000000016,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190214,4.181,4.19,4.3069,4.1451,4.235,-1.0626,449095.2,210186.796,-0.04499999999999993,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190213,3.9922,4.235,4.3789,3.9563,3.9832,6.3216,702251.14,329332.908,0.25180000000000025,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190212,3.8304,3.9832,4.0372,3.8124,3.8484,3.5028,276261.88,120550.966,0.13480000000000025,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190211,3.7494,3.8484,3.8573,3.7405,3.7315,3.1328,101631.57,42988.899,0.11689999999999978,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190201,3.6955,3.7315,3.7584,3.6685,3.6685,1.7173,74582.15,30869.854,0.06300000000000017,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190131,3.7494,3.6685,3.8214,3.6326,3.7854,-3.0882,137141.48,56712.721,-0.11690000000000023,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190130,3.9023,3.7854,3.9023,3.7674,3.8933,-2.7714,164411.39,69857.091,-0.10789999999999988,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190129,3.7494,3.8933,4.0462,3.7225,3.7135,4.8418,315004.92,135197.917,0.17980000000000018,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190128,3.7405,3.7135,3.7764,3.7045,3.7225,-0.2418,67018.51,27879.941,-0.009000000000000341,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190125,3.7135,3.7225,3.7494,3.7045,3.7225,0.0,46457.12,19272.063,0.0,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190124,3.6955,3.7225,3.7315,3.6505,3.7045,0.4859,64489.88,26534.386,0.018000000000000238,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190123,3.6955,3.7045,3.7315,3.6865,3.7045,0.0,45777.63,18873.865,0.0,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190122,3.7584,3.7045,3.7764,3.6865,3.7674,-1.6696,59759.61,24737.031,-0.06289999999999996,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190121,3.8124,3.7674,3.8214,3.7584,3.7854,-0.4755,61316.1,25763.51,-0.018000000000000238,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190118,3.7405,3.7854,3.7854,3.7405,3.7315,1.4445,81210.99,34024.888,0.05390000000000006,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190117,3.7674,3.7315,3.7674,3.7225,3.7584,-0.7157,64164.91,26736.881,-0.026899999999999924,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190116,3.7584,3.7584,3.7944,3.7405,3.7674,-0.2389,47003.0,19681.486,-0.008999999999999897,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190115,3.7405,3.7674,3.7764,3.7135,3.7315,0.9621,76393.26,31831.439,0.03589999999999982,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190114,3.7584,3.7315,3.7764,3.7135,3.7494,-0.4774,54021.46,22466.843,-0.017900000000000027,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190111,3.7315,3.7494,3.7584,3.7045,3.7315,0.4797,61914.45,25728.498,0.017900000000000027,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190110,3.7045,3.7315,3.7764,3.7045,3.7135,0.4847,65793.03,27414.839,0.018000000000000238,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190109,3.7315,3.7135,3.7764,3.7045,3.7135,0.0,79179.73,32975.899,0.0,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190108,3.7045,3.7135,3.7405,3.6955,3.7135,0.0,48104.17,19902.195,0.0,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190107,3.6865,3.7135,3.7315,3.6865,3.6865,0.7324,70621.5,29110.407,0.02699999999999969,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190104,3.6056,3.6865,3.6955,3.5876,3.6056,2.2437,59755.18,24285.959,0.0809000000000002,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190103,3.5966,3.6056,3.6326,3.5786,3.5786,0.7545,43420.44,17432.605,0.027000000000000135,旮詀,產薛,19920228,
000012.SZ,鰍產A,20190102,3.5876,3.5786,3.6326,3.5786,3.5876,-0.2509,35658.11,14278.027,-0.009000000000000341,旮詀,產薛,19920228,
000012.SZ,鰍產A,20181228,3.5606,3.5876,3.6146,3.5606,3.5786,0.2515,32203.15,12859.955,0.009000000000000341,旮詀,產薛,19920228,
000012.SZ,鰍產A,20181227,3.6865,3.5786,3.7045,3.5786,3.6326,-1.4865,50464.01,20347.464,-0.05400000000000027,旮詀,產薛,19920228,
